name,gender,wikipedia_url,birthdate,image_urls
Rainier Castillo,male,https://en.wikipedia.org/wiki/Rainier%20Castillo,1985-10-21,[]
Ralph de Leon (actor),male,https://en.wikipedia.org/wiki/Ralph%20de%20Leon%20%28actor%29,2000-08-30,['https://upload.wikimedia.org/wikipedia/commons/thumb/a/a2/Ralph_de_Leon.jpg/250px-Ralph_de_Leon.jpg']
Ram Chaves,male,https://en.wikipedia.org/wiki/Ram%20Chaves,,[]
Ram Revilla,male,https://en.wikipedia.org/wiki/Ram%20Revilla,1988-02-12,[]
Ramil Hernandez,male,https://en.wikipedia.org/wiki/Ramil%20Hernandez,1972-07-26,['https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Rep._Ramil_Hernandez_%2820th_Congress%29.jpg/250px-Rep._Ramil_Hernandez_%2820th_Congress%29.jpg']
Ramil Rodriguez,male,https://en.wikipedia.org/wiki/Ramil%20Rodriguez,1940-08-22,[]
Ramon Aquino,male,https://en.wikipedia.org/wiki/Ramon%20Aquino,1917-08-31,['https://upload.wikimedia.org/wikipedia/commons/6/69/Ramon_Aquino.jpg']
Ramon Bagatsing,male,https://en.wikipedia.org/wiki/Ramon%20Bagatsing,1916-08-19,"['https://upload.wikimedia.org/wikipedia/commons/3/36/Ramon_Bagatsing.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Ang_Bulwagang_Eulogio_Rodriguez_City_Hall_%28Metro_Manila%3B_2023-08-18%29_E911a_02.jpg/250px-Ang_Bulwagang_Eulogio_Rodriguez_City_Hall_%28Metro_Manila%3B_2023-08-18%29_E911a_02.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/Manila_South_Cemetery_Ramon_Bagatsing_San_Andres_%28Metro_Manila%3B_2023-08-18%29_E911a_03.jpg/250px-Manila_South_Cemetery_Ramon_Bagatsing_San_Andres_%28Metro_Manila%3B_2023-08-18%29_E911a_03.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/ManilaCityHall.jpg/120px-ManilaCityHall.jpg']"
Ramon Bagatsing Jr.,male,https://en.wikipedia.org/wiki/Ramon%20Bagatsing%20Jr.,1950-01-25,"['https://upload.wikimedia.org/wikipedia/commons/6/67/Amb-RBagatsing.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/Rep._Ramon_S._Bagatsing_Jr._%288th_Congress%29.jpg/250px-Rep._Ramon_S._Bagatsing_Jr._%288th_Congress%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Oath-Taking_of_Newly_Appointed_Officials_of_Various_Government_Agencies_02-07-2019_%28cropped%29.jpg/250px-Oath-Taking_of_Newly_Appointed_Officials_of_Various_Government_Agencies_02-07-2019_%28cropped%29.jpg']"
Ramon Barba,male,https://en.wikipedia.org/wiki/Ramon%20Barba,1939-08-31,"['https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Ramon_Barba_Official_Portrait.jpg/250px-Ramon_Barba_Official_Portrait.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/PHL_Blue_White_Red.png/40px-PHL_Blue_White_Red.png', 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/PHL_Blue_White_Red.png/40px-PHL_Blue_White_Red.png']"
Ramon Bautista,male,https://en.wikipedia.org/wiki/Ramon%20Bautista,1978-05-20,[]
Ramon Jacinto,male,https://en.wikipedia.org/wiki/Ramon%20Jacinto,1945-06-03,[]
Ramon Obusan,male,https://en.wikipedia.org/wiki/Ramon%20Obusan,1938-06-16,[]
Ramon Revilla Sr.,male,https://en.wikipedia.org/wiki/Ramon%20Revilla%20Sr.,1927-03-08,['https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Senator_Ramon_Revilla_Sr.jpg/250px-Senator_Ramon_Revilla_Sr.jpg']
Ramon Zamora,male,https://en.wikipedia.org/wiki/Ramon%20Zamora,1935-06-27,['https://upload.wikimedia.org/wikipedia/en/f/f7/Ramon_Zamora.jpg']
Ramon d'Salva,male,https://en.wikipedia.org/wiki/Ramon%20d%27Salva,,[]
Randy Santiago,male,https://en.wikipedia.org/wiki/Randy%20Santiago,1960-11-26,[]
Raneo Abu,male,https://en.wikipedia.org/wiki/Raneo%20Abu,1967-05-12,[]
Rans Rifol,female,https://en.wikipedia.org/wiki/Rans%20Rifol,2001-10-18,"['https://upload.wikimedia.org/wikipedia/en/thumb/c/c2/Crystal_Clear_app_Login_Manager_2.png/40px-Crystal_Clear_app_Login_Manager_2.png', 'https://upload.wikimedia.org/wikipedia/en/thumb/c/c2/Crystal_Clear_app_Login_Manager_2.png/40px-Crystal_Clear_app_Login_Manager_2.png', 'https://upload.wikimedia.org/wikipedia/en/thumb/1/10/Exquisite-microphone.png/40px-Exquisite-microphone.png']"
Ranz Kyle,male,https://en.wikipedia.org/wiki/Ranz%20Kyle,1997-05-06,[]
Raoul Aragon,male,https://en.wikipedia.org/wiki/Raoul%20Aragon,,[]
Raquel Monteza,female,https://en.wikipedia.org/wiki/Raquel%20Monteza,,[]
Raven Villanueva,female,https://en.wikipedia.org/wiki/Raven%20Villanueva,,[]
Ray Ventura (actor),male,https://en.wikipedia.org/wiki/Ray%20Ventura%20%28actor%29,1944-01-03,[]
Raymart Santiago,male,https://en.wikipedia.org/wiki/Raymart%20Santiago,1973-07-20,[]
Raymond Bagatsing,male,https://en.wikipedia.org/wiki/Raymond%20Bagatsing,1971-09-15,['https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Raymond_Bagatsing_COC_2025.jpg/250px-Raymond_Bagatsing_COC_2025.jpg']
Raymond Gutierrez,male,https://en.wikipedia.org/wiki/Raymond%20Gutierrez,1984-01-21,[]
Raymond Lauchengco,male,https://en.wikipedia.org/wiki/Raymond%20Lauchengco,1965-11-29,[]
Rayver Cruz,male,https://en.wikipedia.org/wiki/Rayver%20Cruz,1989-07-20,['https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Rayver_Cruz_Dilim_The_Making.jpg/250px-Rayver_Cruz_Dilim_The_Making.jpg']
Rebecca Lusterio,female,https://en.wikipedia.org/wiki/Rebecca%20Lusterio,1989-12-03,[]
Rebecca del Rio,female,https://en.wikipedia.org/wiki/Rebecca%20del%20Rio,1929-01-31,['https://upload.wikimedia.org/wikipedia/en/thumb/4/41/Rebecca_Del_Rio.jpg/250px-Rebecca_Del_Rio.jpg']
Red Sternberg,male,https://en.wikipedia.org/wiki/Red%20Sternberg,1974-05-30,[]
Redford White,male,https://en.wikipedia.org/wiki/Redford%20White,1955-12-05,['https://upload.wikimedia.org/wikipedia/en/thumb/9/91/Redford-white.jpg/250px-Redford-white.jpg']
Regine Angeles,female,https://en.wikipedia.org/wiki/Regine%20Angeles,1985-10-29,[]
Regine Tolentino,female,https://en.wikipedia.org/wiki/Regine%20Tolentino,,[]
Regine Velasquez,female,https://en.wikipedia.org/wiki/Regine%20Velasquez,1970-04-22,"['https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/RVA_in_2010_%28cropped%29.jpg/250px-RVA_in_2010_%28cropped%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Regine_Velasquez_Korea_Launch_1996_%28cropped%29.jpg/250px-Regine_Velasquez_Korea_Launch_1996_%28cropped%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Regine_Velasquez_R2K_Concert_2000.jpg/250px-Regine_Velasquez_R2K_Concert_2000.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Regine_Velasquez_Silver_Rewind_2013_%28cropped%29_2.jpg/250px-Regine_Velasquez_Silver_Rewind_2013_%28cropped%29_2.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/7b/Regine_Velasquez_2015_Family_Values_Awards_%28cropped%29.jpg/250px-Regine_Velasquez_2015_Family_Values_Awards_%28cropped%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Regine_-_Solo_Concert_24_Feb_2023.jpg/250px-Regine_-_Solo_Concert_24_Feb_2023.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Kailangan_Koy_Ikaw_promotional_show.jpg/250px-Kailangan_Koy_Ikaw_promotional_show.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/Fantasy_promotional_show_%28cropped%29.jpg/250px-Fantasy_promotional_show_%28cropped%29.jpg']"
Renato de Villa,male,https://en.wikipedia.org/wiki/Renato%20de%20Villa,1935-07-20,"['https://upload.wikimedia.org/wikipedia/commons/thumb/1/17/Former_Defense_Secretary_Renato_De_Villa_In_2024.jpg/250px-Former_Defense_Secretary_Renato_De_Villa_In_2024.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/PHL_Blue_White_Red.png/40px-PHL_Blue_White_Red.png', 'https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/PHL_Outstanding_Achievement_Medal.PNG/40px-PHL_Outstanding_Achievement_Medal.PNG', 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/PHL_Visayas_Anti-Dissidence_Campaign_Medal_ribbon.png/40px-PHL_Visayas_Anti-Dissidence_Campaign_Medal_ribbon.png', 'https://upload.wikimedia.org/wikipedia/commons/thumb/2/26/Mindanao_Anti-dissidence_Campaign_Medal.png/40px-Mindanao_Anti-dissidence_Campaign_Medal.png', 'https://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/AFP_Long_Service_Medal.gif/40px-AFP_Long_Service_Medal.gif', 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Disaster_Relief_and_Rehabilitation_Operations_Ribbon.gif/40px-Disaster_Relief_and_Rehabilitation_Operations_Ribbon.gif', 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/PHL_Military_Commendation.gif/40px-PHL_Military_Commendation.gif']"
Renato del Prado,male,https://en.wikipedia.org/wiki/Renato%20del%20Prado,1940-01-26,[]
Rene Hawkins,male,https://en.wikipedia.org/wiki/Rene%20Hawkins,1967-11-06,[]
Rene Requiestas,male,https://en.wikipedia.org/wiki/Rene%20Requiestas,1957-01-22,['https://upload.wikimedia.org/wikipedia/en/thumb/b/bf/Rene-requiestas-on-MANDURUKOT.jpg/250px-Rene-requiestas-on-MANDURUKOT.jpg']
Renz Fernandez,male,https://en.wikipedia.org/wiki/Renz%20Fernandez,1985-09-08,[]
Renz Valerio,male,https://en.wikipedia.org/wiki/Renz%20Valerio,1998-11-10,[]
Rey Abellana,male,https://en.wikipedia.org/wiki/Rey%20Abellana,1962-09-02,[]
Rey Malonzo,male,https://en.wikipedia.org/wiki/Rey%20Malonzo,1952-05-17,[]
Rey Nambatac,male,https://en.wikipedia.org/wiki/Rey%20Nambatac,1994-01-27,[]
Rey Valera,male,https://en.wikipedia.org/wiki/Rey%20Valera,1954-05-04,"['https://upload.wikimedia.org/wikipedia/en/thumb/8/82/Rey-valera.jpg/250px-Rey-valera.jpg', 'https://upload.wikimedia.org/wikipedia/en/thumb/7/79/Reyvalera11-9-2007.JPG/250px-Reyvalera11-9-2007.JPG', 'https://upload.wikimedia.org/wikipedia/en/thumb/c/ce/Rey_Valera%27s_Award_and_Handprint.JPG/250px-Rey_Valera%27s_Award_and_Handprint.JPG', 'https://upload.wikimedia.org/wikipedia/en/thumb/c/c7/The_Legends_of_OPM_3-5-2009.JPG/250px-The_Legends_of_OPM_3-5-2009.JPG']"
Reynaldo Dante,male,https://en.wikipedia.org/wiki/Reynaldo%20Dante,,['https://upload.wikimedia.org/wikipedia/commons/thumb/3/36/%22Dolores%22_en_el_Fox.jpg/250px-%22Dolores%22_en_el_Fox.jpg']
Rez Cortez,male,https://en.wikipedia.org/wiki/Rez%20Cortez,1956-01-04,[]
Rhap Salazar,male,https://en.wikipedia.org/wiki/Rhap%20Salazar,1997-02-03,[]
Rhene Imperial,male,https://en.wikipedia.org/wiki/Rhene%20Imperial,,[]
Rhian Ramos,female,https://en.wikipedia.org/wiki/Rhian%20Ramos,1990-10-03,[]
Ria Atayde,female,https://en.wikipedia.org/wiki/Ria%20Atayde,1992-03-23,[]
Ric Bustamante,male,https://en.wikipedia.org/wiki/Ric%20Bustamante,,[]
Ric Segreto,male,https://en.wikipedia.org/wiki/Ric%20Segreto,1952-09-27,[]
Rica Peralejo,female,https://en.wikipedia.org/wiki/Rica%20Peralejo,1981-03-07,['https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Rica_and_the_I_AM_NOT_PLASTIC_bag.jpeg/250px-Rica_and_the_I_AM_NOT_PLASTIC_bag.jpeg']
Ricardo Brillantes,male,https://en.wikipedia.org/wiki/Ricardo%20Brillantes,,[]
Ricardo de Ungria,male,https://en.wikipedia.org/wiki/Ricardo%20de%20Ungria,,[]
Ricci Rivero,male,https://en.wikipedia.org/wiki/Ricci%20Rivero,1998-05-25,[]
Rich Asuncion,female,https://en.wikipedia.org/wiki/Rich%20Asuncion,1989-01-22,[]
Richard Gomez,male,https://en.wikipedia.org/wiki/Richard%20Gomez,1966-04-07,['https://upload.wikimedia.org/wikipedia/commons/thumb/b/bd/Rep._Richard_Gomez%2C_DPA_%2820th_Congress%29.jpg/250px-Rep._Richard_Gomez%2C_DPA_%2820th_Congress%29.jpg']
Richard Gutierrez,male,https://en.wikipedia.org/wiki/Richard%20Gutierrez,1984-01-21,['https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Richard_Gutierrez_in_Madrid%2C_Spain_%28June_18%2C_2023%29.jpg/250px-Richard_Gutierrez_in_Madrid%2C_Spain_%28June_18%2C_2023%29.jpg']
Richard Juan,male,https://en.wikipedia.org/wiki/Richard%20Juan,1992-08-02,[]
Richard Reynoso,male,https://en.wikipedia.org/wiki/Richard%20Reynoso,1969-10-16,[]
Richard Yap,male,https://en.wikipedia.org/wiki/Richard%20Yap,1967-05-18,[]
Ricky Belmonte,male,https://en.wikipedia.org/wiki/Ricky%20Belmonte,1947-12-24,[]
Ricky Carandang,male,https://en.wikipedia.org/wiki/Ricky%20Carandang,1967-09-02,"['https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/Benigno_Aquino_III_Official_2015.jpg/120px-Benigno_Aquino_III_Official_2015.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Malaca%C3%B1an_Palace_logo.png/120px-Malaca%C3%B1an_Palace_logo.png']"
Ricky Davao,male,https://en.wikipedia.org/wiki/Ricky%20Davao,1961-05-30,['https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/The_Manila_Metropolitan_Theater_%28Metro_Manila_Districts%3B_2023-08-20%29_E911a_10.jpg/250px-The_Manila_Metropolitan_Theater_%28Metro_Manila_Districts%3B_2023-08-20%29_E911a_10.jpg']
Ricky Lee,male,https://en.wikipedia.org/wiki/Ricky%20Lee,1948-03-19,['https://upload.wikimedia.org/wikipedia/commons/thumb/f/f7/Ricky_Lee_%28cropped%29.jpg/250px-Ricky_Lee_%28cropped%29.jpg']
Ricky Lo,male,https://en.wikipedia.org/wiki/Ricky%20Lo,1946-04-21,[]
Ricky Reyes (hairdresser),male,https://en.wikipedia.org/wiki/Ricky%20Reyes%20%28hairdresser%29,1950-04-12,['https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Rickyreyesjf.JPG/250px-Rickyreyesjf.JPG']
Rico Barrera,male,https://en.wikipedia.org/wiki/Rico%20Barrera,1984-12-29,[]
Rico Blanco,male,https://en.wikipedia.org/wiki/Rico%20Blanco,1973-03-17,['https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/Rico_Blanco_%282009%29_%28cropped%29.jpg/250px-Rico_Blanco_%282009%29_%28cropped%29.jpg']
Rico J. Puno,male,https://en.wikipedia.org/wiki/Rico%20J.%20Puno,1953-02-13,['https://upload.wikimedia.org/wikipedia/commons/6/68/Rico_J_Puno_2019_stamp_of_the_Philippines.jpg']
Rico Robles,male,https://en.wikipedia.org/wiki/Rico%20Robles,,[]
Rico Yan,male,https://en.wikipedia.org/wiki/Rico%20Yan,1975-03-14,['https://upload.wikimedia.org/wikipedia/en/4/4d/Image_of_Rico_Yan.jpg']
Rio Diaz,female,https://en.wikipedia.org/wiki/Rio%20Diaz,1959-08-14,['https://upload.wikimedia.org/wikipedia/commons/thumb/a/a0/Rio_D%C3%ADaz_Cojuangco_Rosario_Aspillera_D%C3%ADaz_Mount_Carmel_Shrine_and_Basilica_%28Quezon_City%29_07.jpg/250px-Rio_D%C3%ADaz_Cojuangco_Rosario_Aspillera_D%C3%ADaz_Mount_Carmel_Shrine_and_Basilica_%28Quezon_City%29_07.jpg']
Rio Locsin,female,https://en.wikipedia.org/wiki/Rio%20Locsin,1961-10-03,[]
Rita Avila,female,https://en.wikipedia.org/wiki/Rita%20Avila,1964-09-20,[]
Rita Daniela,female,https://en.wikipedia.org/wiki/Rita%20Daniela,1995-09-15,[]
Rita Gomez,female,https://en.wikipedia.org/wiki/Rita%20Gomez,1935-05-22,[]
Ritche Lago Bautista,male,https://en.wikipedia.org/wiki/Ritche%20Lago%20Bautista,1977-06-14,[]
Ritz Azul,female,https://en.wikipedia.org/wiki/Ritz%20Azul,1994-01-11,[]
River Joseph,male,https://en.wikipedia.org/wiki/River%20Joseph,,['https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/River_Joseph_in_September_2025.jpg/250px-River_Joseph_in_September_2025.jpg']
Riza Santos,female,https://en.wikipedia.org/wiki/Riza%20Santos,1989-08-31,"['https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Riza_Raquel_Santos_at_2019_Daytime_Emmys.jpg/250px-Riza_Raquel_Santos_at_2019_Daytime_Emmys.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Riza_Santos_portrait.jpg/250px-Riza_Santos_portrait.jpg']"
Rob Gomez,male,https://en.wikipedia.org/wiki/Rob%20Gomez,1998-03-23,"['https://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Rob_Gomez_in_2024_Metro_Manila_Film_Festival_Parade_of_Stars_%28Taiwan_Killer_Hospital%29.png/250px-Rob_Gomez_in_2024_Metro_Manila_Film_Festival_Parade_of_Stars_%28Taiwan_Killer_Hospital%29.png', 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Gomez_on_2022.jpg/250px-Gomez_on_2022.jpg']"
Robby Navarro,male,https://en.wikipedia.org/wiki/Robby%20Navarro,1979-09-17,[]
Robert Arevalo,male,https://en.wikipedia.org/wiki/Robert%20Arevalo,1938-05-06,['https://upload.wikimedia.org/wikipedia/en/thumb/2/26/Robert_Arevalo_resize.jpg/250px-Robert_Arevalo_resize.jpg']
Robert Bolick,male,https://en.wikipedia.org/wiki/Robert%20Bolick,1995-09-13,['https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/PBA_2025May23_NLEXvCON_NLEX_RobertBolick_%28cropped%29.jpg/250px-PBA_2025May23_NLEXvCON_NLEX_RobertBolick_%28cropped%29.jpg']
Robert Campos,male,https://en.wikipedia.org/wiki/Robert%20Campos,1940,[]
Robert Jaworski,male,https://en.wikipedia.org/wiki/Robert%20Jaworski,1946-03-08,"['https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Robert_Jaworski_2021_stamp_of_the_Philippines.jpg/250px-Robert_Jaworski_2021_stamp_of_the_Philippines.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/0/06/Robert_Jaworski_retired_jersey_banner.jpg/250px-Robert_Jaworski_retired_jersey_banner.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Robert_Jaworski_2021_stampsheet_of_the_Philippines_2.jpg/250px-Robert_Jaworski_2021_stampsheet_of_the_Philippines_2.jpg']"
Roberto Pagdanganan,male,https://en.wikipedia.org/wiki/Roberto%20Pagdanganan,1946-07-19,['https://upload.wikimedia.org/wikipedia/commons/thumb/7/7b/Roberto_Pagdanganan.jpg/250px-Roberto_Pagdanganan.jpg']
Robi Domingo,male,https://en.wikipedia.org/wiki/Robi%20Domingo,1989-09-27,"['https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Robi_Domingo_2022_%28cropped%29.jpg/250px-Robi_Domingo_2022_%28cropped%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Robi_Domingo.jpg/250px-Robi_Domingo.jpg']"
Robin Aristorenas,male,https://en.wikipedia.org/wiki/Robin%20Aristorenas,,[]
Robin Padilla,male,https://en.wikipedia.org/wiki/Robin%20Padilla,1969-11-23,"['https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/Robinhood_C._Padilla%2C_Senate_portrait_2025.png/250px-Robinhood_C._Padilla%2C_Senate_portrait_2025.png', 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/7e/AFP_Lieutenant_Colonel_Rank_Insignia.jpg/40px-AFP_Lieutenant_Colonel_Rank_Insignia.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Robin_Padilla.jpg/250px-Robin_Padilla.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Senator_Robinhood_C._Padilla.png/250px-Senator_Robinhood_C._Padilla.png', 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/Senator_Robin_Padilla_%282023%29_%28cropped%29.jpg/250px-Senator_Robin_Padilla_%282023%29_%28cropped%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/37/The_Senate_conduct_a_public_hearing_on_the_search_for_Kingdom_of_Jesus_Christ_leader_Apollo_Quiboloy_at_the_Sangguniang_Panlungsod_in_Davao_City_on_September_6%2C_2024_%28Probe-09062024rn%29.jpg/250px-thumbnail.jpg']"
Rocco Nacino,male,https://en.wikipedia.org/wiki/Rocco%20Nacino,1987-03-21,[]
Rochelle Pangilinan,female,https://en.wikipedia.org/wiki/Rochelle%20Pangilinan,1982-05-23,[]
Rod Navarro,male,https://en.wikipedia.org/wiki/Rod%20Navarro,1930-03-10,[]
Rodel Batocabe,male,https://en.wikipedia.org/wiki/Rodel%20Batocabe,1966-04-25,[]
Rodel Naval,male,https://en.wikipedia.org/wiki/Rodel%20Naval,1953-02-16,['https://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/Rodel_Naval.jpg/250px-Rodel_Naval.jpg']
Rodel Tapaya,male,https://en.wikipedia.org/wiki/Rodel%20Tapaya,,[]
Roderick Paulate,male,https://en.wikipedia.org/wiki/Roderick%20Paulate,1960-04-04,[]
Rodil Zalameda,male,https://en.wikipedia.org/wiki/Rodil%20Zalameda,1963-08-02,['https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Justice-Rodil-V.-Zalameda.jpg/250px-Justice-Rodil-V.-Zalameda.jpg']
Rodjun Cruz,male,https://en.wikipedia.org/wiki/Rodjun%20Cruz,1987-10-10,['https://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/Love_Is..._The_First_TeleMovie_from_Eat_Bulaga_%282017%29_-_Rodjun_Cruz.png/250px-Love_Is..._The_First_TeleMovie_from_Eat_Bulaga_%282017%29_-_Rodjun_Cruz.png']
Roel Cortez,male,https://en.wikipedia.org/wiki/Roel%20Cortez,1957-11-13,[]
Rogelio dela Rosa,male,https://en.wikipedia.org/wiki/Rogelio%20dela%20Rosa,1916-11-12,"['https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Rogelio_de_la_Rosa_portrait.jpg/250px-Rogelio_de_la_Rosa_portrait.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Sen._Rogelio_Dela_Rosa.jpg/250px-Sen._Rogelio_Dela_Rosa.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Diosdado_Macapagal_and_Rogelio_de_la_Rosa.jpg/250px-Diosdado_Macapagal_and_Rogelio_de_la_Rosa.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Family_of_Rogelio_de_la_Rosa.jpg/250px-Family_of_Rogelio_de_la_Rosa.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/56/Rogelio_Jaime_de_la_Rosa_graves2.jpg/330px-Rogelio_Jaime_de_la_Rosa_graves2.jpg']"
Roger Pogoy,male,https://en.wikipedia.org/wiki/Roger%20Pogoy,1992-06-16,['https://upload.wikimedia.org/wikipedia/commons/8/87/Bongbong_Marcos_in_Dominican_Republic_v_Philippines_FBWC_2_Pogoy_%28cropped%29.jpg']
Roi Vinzon,male,https://en.wikipedia.org/wiki/Roi%20Vinzon,1953-09-20,[]
Roland Dantes,male,https://en.wikipedia.org/wiki/Roland%20Dantes,1940-06-15,"['https://upload.wikimedia.org/wikipedia/commons/8/87/RolandDantes.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Bodybuilding-stub.jpg/40px-Bodybuilding-stub.jpg']"
Rolando Tinio,male,https://en.wikipedia.org/wiki/Rolando%20Tinio,1937-03-05,['https://upload.wikimedia.org/wikipedia/en/d/dd/RolandoTinioNatlArtistNCCAgov.jpg']
Rolando Uy,male,https://en.wikipedia.org/wiki/Rolando%20Uy,1954-07-05,[]
Roldan Aquino,male,https://en.wikipedia.org/wiki/Roldan%20Aquino,1942-05-02,[]
Roman Romulo,male,https://en.wikipedia.org/wiki/Roman%20Romulo,1967-02-28,['https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Rep._Roman_Romulo_%2820th_Congress%29.jpg/250px-Rep._Roman_Romulo_%2820th_Congress%29.jpg']
Romeo Vasquez,male,https://en.wikipedia.org/wiki/Romeo%20Vasquez,1939-04-09,['https://upload.wikimedia.org/wikipedia/en/thumb/b/bb/Romeo_Vasquez_1957.jpg/250px-Romeo_Vasquez_1957.jpg']
Rommel Padilla,male,https://en.wikipedia.org/wiki/Rommel%20Padilla,1965-01-04,[]
Romnick Sarmenta,male,https://en.wikipedia.org/wiki/Romnick%20Sarmenta,1972-04-28,['https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Romnick_Sarmenta_in_2023.jpg/250px-Romnick_Sarmenta_in_2023.jpg']
Romy Diaz,male,https://en.wikipedia.org/wiki/Romy%20Diaz,1940-11-28,[]
Ron Henley (rapper),male,https://en.wikipedia.org/wiki/Ron%20Henley%20%28rapper%29,1986-05-20,[]
Ronald Corveau,male,https://en.wikipedia.org/wiki/Ronald%20Corveau,,[]
Ronald Humarang,male,https://en.wikipedia.org/wiki/Ronald%20Humarang,2007-02-10,[]
Ronaldo Aquino,male,https://en.wikipedia.org/wiki/Ronaldo%20Aquino,1961-12-05,['https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/Official_Portrait_of_Calbayog_City_Mayor_Ronaldo_Aquino.jpg/250px-Official_Portrait_of_Calbayog_City_Mayor_Ronaldo_Aquino.jpg']
Ronaldo Valdez,male,https://en.wikipedia.org/wiki/Ronaldo%20Valdez,1947-11-27,['https://upload.wikimedia.org/wikipedia/en/thumb/4/40/Ronaldo_Valdez_%287_Sundays_poster%29.jpeg/250px-Ronaldo_Valdez_%287_Sundays_poster%29.jpeg']
Ronnel Rivera,male,https://en.wikipedia.org/wiki/Ronnel%20Rivera,1971-09-01,[]
Ronnie Alonte,male,https://en.wikipedia.org/wiki/Ronnie%20Alonte,1996-10-26,['https://upload.wikimedia.org/wikipedia/commons/thumb/4/44/Ronnie_Alonte_12-22-16.jpg/250px-Ronnie_Alonte_12-22-16.jpg']
Ronnie Lazaro,male,https://en.wikipedia.org/wiki/Ronnie%20Lazaro,1957-11-14,['https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/Ronnie_Lazaro_at_81st_Venice_International_Film_Festival.jpg/250px-Ronnie_Lazaro_at_81st_Venice_International_Film_Festival.jpg']
Ronnie Liang,male,https://en.wikipedia.org/wiki/Ronnie%20Liang,,[]
Ronnie Ricketts,male,https://en.wikipedia.org/wiki/Ronnie%20Ricketts,,[]
