,Unnamed: 0,name,gender,wikipedia_url,birthdate,image_url,path,timestamp
233,278,John Vic De Guzman,male,https://en.wikipedia.org/wiki/John%20Vic%20De%20Guzman,1993-09-23,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/John_Vic_de_Guzman_12-22-16.jpg/250px-John_Vic_de_Guzman_12-22-16.jpg,250px-John_Vic_de_Guzman_12-22-16.jpg,2016-12-22 19:09:36
234,280,Jolina Magdangal,female,https://en.wikipedia.org/wiki/Jolina%20Magdangal,1978-11-06,https://upload.wikimedia.org/wikipedia/commons/thumb/6/69/Jolina_Magdangal_%28cropped%29.jpg/250px-Jolina_Magdangal_%28cropped%29.jpg,250px-Jolina_Magdangal_%28cropped%29.jpg,1994-01-01 00:00:00
235,281,Jolina Magdangal,female,https://en.wikipedia.org/wiki/Jolina%20Magdangal,1978-11-06,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Jolina_2000.jpg/250px-Jolina_2000.jpg,250px-Jolina_2000.jpg,2000-11-06 00:00:00
236,282,Jolo Revilla,male,https://en.wikipedia.org/wiki/Jolo%20Revilla,1988-03-15,https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Rep._Ramon_Revilla_III_%2820th_Congress%29.jpg/250px-Rep._Ramon_Revilla_III_%2820th_Congress%29.jpg,250px-Rep._Ramon_Revilla_III_%2820th_Congress%29.jpg,2025-01-01 00:00:00
237,283,Jon Avila,male,https://en.wikipedia.org/wiki/Jon%20Avila,1985-09-01,https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/Jon_Avila_at_the_Star_Magic_Concert_Tour_in_Ontario%2C_June_2009.jpg/250px-Jon_Avila_at_the_Star_Magic_Concert_Tour_in_Ontario%2C_June_2009.jpg,250px-Jon_Avila_at_the_Star_Magic_Concert_Tour_in_Ontario%2C_June_2009.jpg,2009-06-27 06:49:06
238,285,Joross Gamboa,male,https://en.wikipedia.org/wiki/Joross%20Gamboa,1984-11-28,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/Joross_Gamboa_Solo.jpg/250px-Joross_Gamboa_Solo.jpg,250px-Joross_Gamboa_Solo.jpg,2019-02-07 12:44:26
239,286,Jose Javier Reyes,male,https://en.wikipedia.org/wiki/Jose%20Javier%20Reyes,1954-10-21,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Official_Portrait_of_Jose_Javier_Reyes_CEO_and_Chairman_of_the_FDCP.png/250px-Official_Portrait_of_Jose_Javier_Reyes_CEO_and_Chairman_of_the_FDCP.png,250px-Official_Portrait_of_Jose_Javier_Reyes_CEO_and_Chairman_of_the_FDCP.png,2024-04-11 00:00:00
240,288,Joseph Estrada,male,https://en.wikipedia.org/wiki/Joseph%20Estrada,1937-04-19,https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/The_Honorable_Joseph_E._Estrada_%28Senator_of_the_Philippines%29.png/250px-The_Honorable_Joseph_E._Estrada_%28Senator_of_the_Philippines%29.png,250px-The_Honorable_Joseph_E._Estrada_%28Senator_of_the_Philippines%29.png,1988-01-01 00:00:00
241,289,Joseph Estrada,male,https://en.wikipedia.org/wiki/Joseph%20Estrada,1937-04-19,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/JosephEstradajf1486.JPG/250px-JosephEstradajf1486.JPG,250px-JosephEstradajf1486.JPG,2013-03-27 16:20:38
242,290,Joseph Estrada,male,https://en.wikipedia.org/wiki/Joseph%20Estrada,1937-04-19,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Joseph_Estrada_Landscape_Portrait_%28cropped%29.jpg/250px-Joseph_Estrada_Landscape_Portrait_%28cropped%29.jpg,250px-Joseph_Estrada_Landscape_Portrait_%28cropped%29.jpg,2022-10-11 00:00:00
243,291,Joseph Marco,male,https://en.wikipedia.org/wiki/Joseph%20Marco,1988-10-04,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Joseph_Marco_in_2023.jpg/250px-Joseph_Marco_in_2023.jpg,250px-Joseph_Marco_in_2023.jpg,2023-05-27 00:00:00
244,294,Juancho Trivino,male,https://en.wikipedia.org/wiki/Juancho%20Trivino,1993-04-13,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/Juancho_Trivino_at_2013_Candy_Style_Awards%2CMay_10%2C_2013.jpg/250px-Juancho_Trivino_at_2013_Candy_Style_Awards%2CMay_10%2C_2013.jpg,250px-Juancho_Trivino_at_2013_Candy_Style_Awards%2CMay_10%2C_2013.jpg,2013-05-10 00:00:00
245,295,Judy Ann Santos,female,https://en.wikipedia.org/wiki/Judy%20Ann%20Santos,1978-05-11,https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/Judy_Ann_Santos_%282008%29.jpg/250px-Judy_Ann_Santos_%282008%29.jpg,250px-Judy_Ann_Santos_%282008%29.jpg,2008-05-07 22:47:00
246,296,Julia Barretto,female,https://en.wikipedia.org/wiki/Julia%20Barretto,1997-03-10,https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Julia_Barretto_2013_Candy_Style_Awards.jpg/250px-Julia_Barretto_2013_Candy_Style_Awards.jpg,250px-Julia_Barretto_2013_Candy_Style_Awards.jpg,2013-05-10 07:49:24
247,297,Julia Clarete,female,https://en.wikipedia.org/wiki/Julia%20Clarete,1979-09-24,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/Julia_Clarete.jpg/250px-Julia_Clarete.jpg,250px-Julia_Clarete.jpg,2010-11-13 00:00:00
248,298,Julia Montes,female,https://en.wikipedia.org/wiki/Julia%20Montes,1995-03-19,https://upload.wikimedia.org/wikipedia/commons/5/52/Julia_Montes.jpg,Julia_Montes.jpg,2012-05-01 00:00:00
249,299,Julian Trono,male,https://en.wikipedia.org/wiki/Julian%20Trono,1997-09-16,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f2/Julian_Marcus_Trono_%282019%29.jpg/250px-Julian_Marcus_Trono_%282019%29.jpg,250px-Julian_Marcus_Trono_%282019%29.jpg,2019-03-14 00:00:00
250,300,Julie Anne San Jose,female,https://en.wikipedia.org/wiki/Julie%20Anne%20San%20Jose,1994-05-17,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/Julie_Anne_San_Jose_at_Culture_and_the_Arts_2020.jpg/250px-Julie_Anne_San_Jose_at_Culture_and_the_Arts_2020.jpg,250px-Julie_Anne_San_Jose_at_Culture_and_the_Arts_2020.jpg,2020-01-28 00:00:00
251,301,Julie Anne San Jose,female,https://en.wikipedia.org/wiki/Julie%20Anne%20San%20Jose,1994-05-17,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Julie_Anne_San_Jose_in_2015.jpg/250px-Julie_Anne_San_Jose_in_2015.jpg,250px-Julie_Anne_San_Jose_in_2015.jpg,2015-11-29 00:00:00
252,303,Justin (Filipino musician),male,https://en.wikipedia.org/wiki/Justin%20%28Filipino%20musician%29,1998-07-07,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Justin_at_the_Pagtatag%21_World_Tour_%28cropped%29.jpg/250px-Justin_at_the_Pagtatag%21_World_Tour_%28cropped%29.jpg,250px-Justin_at_the_Pagtatag%21_World_Tour_%28cropped%29.jpg,2023-12-15 00:00:00
253,304,KC Concepcion,female,https://en.wikipedia.org/wiki/KC%20Concepcion,1985-04-07,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/KC_Concepcion_at_her_US_Concert_Press_Conference%2C_November_2010.jpg/250px-KC_Concepcion_at_her_US_Concert_Press_Conference%2C_November_2010.jpg,250px-KC_Concepcion_at_her_US_Concert_Press_Conference%2C_November_2010.jpg,2010-11-10 23:04:08
254,305,KZ Tandingan,female,https://en.wikipedia.org/wiki/KZ%20Tandingan,1992-03-11,https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/KZ_Tandingan_at_Pagibang_Damara_Festival_2025_%28cropped%29.jpg/250px-KZ_Tandingan_at_Pagibang_Damara_Festival_2025_%28cropped%29.jpg,250px-KZ_Tandingan_at_Pagibang_Damara_Festival_2025_%28cropped%29.jpg,2025-04-12 00:00:00
255,306,Kakai Bautista,female,https://en.wikipedia.org/wiki/Kakai%20Bautista,1978-09-02,https://upload.wikimedia.org/wikipedia/commons/thumb/4/40/Kakai_Bautista%2C_Kilalang_Artista%2C_Komedyante_at_Mangangawit_KORINA_INTERVIEWS_17-55_screenshot_%28cropped%29.jpg/250px-Kakai_Bautista%2C_Kilalang_Artista%2C_Komedyante_at_Mangangawit_KORINA_INTERVIEWS_17-55_screenshot_%28cropped%29.jpg,250px-Kakai_Bautista%2C_Kilalang_Artista%2C_Komedyante_at_Mangangawit_KORINA_INTERVIEWS_17-55_screenshot_%28cropped%29.jpg,2023-08-06 00:00:00
256,307,KaladKaren,female,https://en.wikipedia.org/wiki/KaladKaren,1992-08-09,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Kaladkaren2025.jpg/250px-Kaladkaren2025.jpg,250px-Kaladkaren2025.jpg,2025-08-09 00:00:00
257,308,Karen Bordador,female,https://en.wikipedia.org/wiki/Karen%20Bordador,1992-04-15,https://upload.wikimedia.org/wikipedia/commons/thumb/9/95/Bordador.jpg/250px-Bordador.jpg,250px-Bordador.jpg,2025-01-04 00:00:00
258,309,Karylle,female,https://en.wikipedia.org/wiki/Karylle,1981-03-22,https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Karylle_by_Mickey_Miranda%2C_June_2011.jpg/250px-Karylle_by_Mickey_Miranda%2C_June_2011.jpg,250px-Karylle_by_Mickey_Miranda%2C_June_2011.jpg,2011-06-06 06:09:00
259,310,Kate Valdez,female,https://en.wikipedia.org/wiki/Kate%20Valdez,2000-08-21,https://upload.wikimedia.org/wikipedia/commons/thumb/7/70/Kate_Valdez_2020_%28cropped%29.jpg/250px-Kate_Valdez_2020_%28cropped%29.jpg,250px-Kate_Valdez_2020_%28cropped%29.jpg,2020-03-03 00:00:00
260,311,Kathryn Bernardo,female,https://en.wikipedia.org/wiki/Kathryn%20Bernardo,1996-03-26,https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Kathryn_Bernardo_in_2025_%28cropped%29.jpg/250px-Kathryn_Bernardo_in_2025_%28cropped%29.jpg,250px-Kathryn_Bernardo_in_2025_%28cropped%29.jpg,2025-04-23 00:00:00
261,312,Kathryn Bernardo,female,https://en.wikipedia.org/wiki/Kathryn%20Bernardo,1996-03-26,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/Kathryn_Bernardo_at_the_Candy_Style_Awards%2C_May_2013.jpg/250px-Kathryn_Bernardo_at_the_Candy_Style_Awards%2C_May_2013.jpg,250px-Kathryn_Bernardo_at_the_Candy_Style_Awards%2C_May_2013.jpg,2013-05-10 08:59:38
262,313,Katrina Velarde,female,https://en.wikipedia.org/wiki/Katrina%20Velarde,1994-12-05,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Katrina_Velarde_-_2023.png/250px-Katrina_Velarde_-_2023.png,250px-Katrina_Velarde_-_2023.png,2023-10-04 00:00:00
263,314,Kelvin Miranda,male,https://en.wikipedia.org/wiki/Kelvin%20Miranda,1999-01-08,https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/Kelvin_Miranda.jpg/250px-Kelvin_Miranda.jpg,250px-Kelvin_Miranda.jpg,2019-11-17 00:00:00
264,315,Ken Alfonso,male,https://en.wikipedia.org/wiki/Ken%20Alfonso,1990-02-20,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/Ken_Alfonso_at_the_Cast_of_Kailan_Ba_Tama_Ang_Mali.jpg/250px-Ken_Alfonso_at_the_Cast_of_Kailan_Ba_Tama_Ang_Mali.jpg,250px-Ken_Alfonso_at_the_Cast_of_Kailan_Ba_Tama_Ang_Mali.jpg,2016-03-08 00:00:00
265,316,Ken Chan (Filipino actor),male,https://en.wikipedia.org/wiki/Ken%20Chan%20%28Filipino%20actor%29,1993-01-17,https://upload.wikimedia.org/wikipedia/commons/6/6f/Ken_Chan_at_the_Meant_to_Be_production_presentation.jpg,Ken_Chan_at_the_Meant_to_Be_production_presentation.jpg,2016-11-20 00:00:00
266,317,Kenneth Medrano,male,https://en.wikipedia.org/wiki/Kenneth%20Medrano,1991-05-09,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Kenneth_Medrano_%282016%29.jpg/250px-Kenneth_Medrano_%282016%29.jpg,250px-Kenneth_Medrano_%282016%29.jpg,2016-04-04 00:00:00
267,318,Kidlat Tahimik,male,https://en.wikipedia.org/wiki/Kidlat%20Tahimik,1942-10-03,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/Kidlat_tahimik_%28cropped%29.jpg/250px-Kidlat_tahimik_%28cropped%29.jpg,250px-Kidlat_tahimik_%28cropped%29.jpg,2006-07-23 00:00:00
268,319,Kim Atienza,male,https://en.wikipedia.org/wiki/Kim%20Atienza,1967-01-24,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Shake%2C_Rattle_and_Roll_XV_Official_Trailer_-_Kim_Atienza_%283x4_cropped%29.jpg/250px-Shake%2C_Rattle_and_Roll_XV_Official_Trailer_-_Kim_Atienza_%283x4_cropped%29.jpg,250px-Shake%2C_Rattle_and_Roll_XV_Official_Trailer_-_Kim_Atienza_%283x4_cropped%29.jpg,2014-11-23 00:00:00
269,320,Kim Chiu,female,https://en.wikipedia.org/wiki/Kim%20Chiu,1990-04-19,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Kim_Chiu_on_stage_%28cropped%29.jpg/250px-Kim_Chiu_on_stage_%28cropped%29.jpg,250px-Kim_Chiu_on_stage_%28cropped%29.jpg,2014-04-25 00:00:00
270,321,Kim Chiu,female,https://en.wikipedia.org/wiki/Kim%20Chiu,1990-04-19,https://upload.wikimedia.org/wikipedia/commons/thumb/5/56/Kim_Chiu_by_Ronn_Tan%2C_April_2010.png/223px-Kim_Chiu_by_Ronn_Tan%2C_April_2010.png,223px-Kim_Chiu_by_Ronn_Tan%2C_April_2010.png,2013-02-27 13:52:40
271,322,Kim Chiu,female,https://en.wikipedia.org/wiki/Kim%20Chiu,1990-04-19,https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/Kim_Chiu_06-19-16.jpg/250px-Kim_Chiu_06-19-16.jpg,250px-Kim_Chiu_06-19-16.jpg,2016-07-17 15:37:00
272,323,Kim Chiu,female,https://en.wikipedia.org/wiki/Kim%20Chiu,1990-04-19,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Kimerald.jpg/250px-Kimerald.jpg,250px-Kimerald.jpg,2006-10-20 14:33:55
273,324,Kiray,female,https://en.wikipedia.org/wiki/Kiray,1995-07-29,https://upload.wikimedia.org/wikipedia/commons/thumb/2/21/Kiray_2020_-_Bulgar_TV_%28cropped%29.jpg/250px-Kiray_2020_-_Bulgar_TV_%28cropped%29.jpg,250px-Kiray_2020_-_Bulgar_TV_%28cropped%29.jpg,2020-01-15 00:00:00
274,325,Kit Thompson,male,https://en.wikipedia.org/wiki/Kit%20Thompson,1997-02-15,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Kit_Thompson_%282020%29_courtesy_of_Rated_Korina_%28cropped%29.jpg/250px-Kit_Thompson_%282020%29_courtesy_of_Rated_Korina_%28cropped%29.jpg,250px-Kit_Thompson_%282020%29_courtesy_of_Rated_Korina_%28cropped%29.jpg,2020-01-30 00:00:00
275,326,Kitchie Nadal,female,https://en.wikipedia.org/wiki/Kitchie%20Nadal,1980-09-16,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Kitchie_Nadal.jpg/250px-Kitchie_Nadal.jpg,250px-Kitchie_Nadal.jpg,2005-12-19 00:00:00
276,327,Klarisse de Guzman,female,https://en.wikipedia.org/wiki/Klarisse%20de%20Guzman,1991-09-06,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Klarisse_De_Guzman_2018_%28cropped%29.jpg/250px-Klarisse_De_Guzman_2018_%28cropped%29.jpg,250px-Klarisse_De_Guzman_2018_%28cropped%29.jpg,2018-07-03 19:17:09
277,328,Koko Trinidad,male,https://en.wikipedia.org/wiki/Koko%20Trinidad,1915-10-10,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/Francisco_%22Koko%22_Trinidad.jpg/250px-Francisco_%22Koko%22_Trinidad.jpg,250px-Francisco_%22Koko%22_Trinidad.jpg,1967-01-01 00:00:00
278,329,Kriesha Chu,female,https://en.wikipedia.org/wiki/Kriesha%20Chu,1998-12-20,https://upload.wikimedia.org/wikipedia/commons/thumb/6/68/180116_%ED%8C%A9%ED%8A%B8%EC%9D%B8%EC%8A%A4%ED%83%80_%ED%81%AC%EB%A6%AC%EC%83%A4%EC%B8%84_01.jpg/250px-180116_%ED%8C%A9%ED%8A%B8%EC%9D%B8%EC%8A%A4%ED%83%80_%ED%81%AC%EB%A6%AC%EC%83%A4%EC%B8%84_01.jpg,250px-180116_%ED%8C%A9%ED%8A%B8%EC%9D%B8%EC%8A%A4%ED%83%80_%ED%81%AC%EB%A6%AC%EC%83%A4%EC%B8%84_01.jpg,2018-01-17 06:20:30
279,330,Kris Aquino,female,https://en.wikipedia.org/wiki/Kris%20Aquino,1971-02-14,https://upload.wikimedia.org/wikipedia/commons/7/7c/Kris_Aquino_-_2015_%28cropped%29.jpg,Kris_Aquino_-_2015_%28cropped%29.jpg,2015-11-19 00:00:00
280,331,Kris Lawrence,male,https://en.wikipedia.org/wiki/Kris%20Lawrence,1982-09-01,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/Kris_Lawrence_%282020%29_-_courtesy_of_Rated_Korina_%28cropped%29.jpg/250px-Kris_Lawrence_%282020%29_-_courtesy_of_Rated_Korina_%28cropped%29.jpg,250px-Kris_Lawrence_%282020%29_-_courtesy_of_Rated_Korina_%28cropped%29.jpg,2020-12-06 00:00:00
281,332,Kristine Hermosa,female,https://en.wikipedia.org/wiki/Kristine%20Hermosa,1983-09-09,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Kristine_Hermosa_at_the_Star_Magic_Concert_Tour_in_Ontario%2C_June_2009.jpg/250px-Kristine_Hermosa_at_the_Star_Magic_Concert_Tour_in_Ontario%2C_June_2009.jpg,250px-Kristine_Hermosa_at_the_Star_Magic_Concert_Tour_in_Ontario%2C_June_2009.jpg,2009-06-27 08:34:54
282,333,Kylie Verzosa,female,https://en.wikipedia.org/wiki/Kylie%20Verzosa,1992-02-07,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Kylie_Verzosa%2C_both_hands_on_hips_%28cropped%29.jpg/250px-Kylie_Verzosa%2C_both_hands_on_hips_%28cropped%29.jpg,250px-Kylie_Verzosa%2C_both_hands_on_hips_%28cropped%29.jpg,2018-01-26 22:03:02
283,334,Kyline Alcantara,female,https://en.wikipedia.org/wiki/Kyline%20Alcantara,2002-09-03,https://upload.wikimedia.org/wikipedia/commons/thumb/0/05/Kyline_Alcantara_as_Diane_in_Eat_Bulaga_Lenten_Special_My_Carinderia_Girl.png/250px-Kyline_Alcantara_as_Diane_in_Eat_Bulaga_Lenten_Special_My_Carinderia_Girl.png,250px-Kyline_Alcantara_as_Diane_in_Eat_Bulaga_Lenten_Special_My_Carinderia_Girl.png,2018-03-26 00:00:00
284,335,Kyline Alcantara,female,https://en.wikipedia.org/wiki/Kyline%20Alcantara,2002-09-03,https://upload.wikimedia.org/wikipedia/commons/a/a5/Kyline_Alcantara_in_Valenzuela_City_on_September_28%2C_2019.jpg,Kyline_Alcantara_in_Valenzuela_City_on_September_28%2C_2019.jpg,2019-10-01 00:00:00
285,336,Lani Mercado,female,https://en.wikipedia.org/wiki/Lani%20Mercado,1968-04-13,https://upload.wikimedia.org/wikipedia/commons/thumb/0/06/Rep._Lani_Mercado-Revilla_%2820th_Congress%29.jpg/250px-Rep._Lani_Mercado-Revilla_%2820th_Congress%29.jpg,250px-Rep._Lani_Mercado-Revilla_%2820th_Congress%29.jpg,2025-01-01 00:00:00
286,337,Lani Misalucha,female,https://en.wikipedia.org/wiki/Lani%20Misalucha,1969-08-03,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/Lani_Misalucha_The_Aces_2019.jpg/250px-Lani_Misalucha_The_Aces_2019.jpg,250px-Lani_Misalucha_The_Aces_2019.jpg,2019-03-31 00:00:00
287,338,Lani Misalucha,female,https://en.wikipedia.org/wiki/Lani%20Misalucha,1969-08-03,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/Barbra_Streisand_-_1966.jpg/250px-Barbra_Streisand_-_1966.jpg,250px-Barbra_Streisand_-_1966.jpg,1965-01-01 00:00:00
288,339,Lani Misalucha,female,https://en.wikipedia.org/wiki/Lani%20Misalucha,1969-08-03,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Whitney_Houston_Welcome_Home_Heroes_1_cropped2.png/250px-Whitney_Houston_Welcome_Home_Heroes_1_cropped2.png,250px-Whitney_Houston_Welcome_Home_Heroes_1_cropped2.png,1991-03-31 00:00:00
289,340,Lassy Marquez,male,https://en.wikipedia.org/wiki/Lassy%20Marquez,1976-10-31,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Lassy_Marquez_in_2023.jpg/250px-Lassy_Marquez_in_2023.jpg,250px-Lassy_Marquez_in_2023.jpg,2023-12-09 00:00:00
290,341,Lea Salonga,female,https://en.wikipedia.org/wiki/Lea%20Salonga,1971-02-22,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/LeaSalonga-byPhilipRomano_%28cropped%29.jpg/250px-LeaSalonga-byPhilipRomano_%28cropped%29.jpg,250px-LeaSalonga-byPhilipRomano_%28cropped%29.jpg,2025-04-08 18:12:57
291,342,Lea Salonga,female,https://en.wikipedia.org/wiki/Lea%20Salonga,1971-02-22,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/Lea_salonga_2021_2.jpg/250px-Lea_salonga_2021_2.jpg,250px-Lea_salonga_2021_2.jpg,2021-09-26 00:00:00
292,343,Lea Salonga,female,https://en.wikipedia.org/wiki/Lea%20Salonga,1971-02-22,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Ryan_Cayabyab_2021_-_90th_Metropolitan_Theater_Anniversary_%28cropped%29.jpg/250px-Ryan_Cayabyab_2021_-_90th_Metropolitan_Theater_Anniversary_%28cropped%29.jpg,250px-Ryan_Cayabyab_2021_-_90th_Metropolitan_Theater_Anniversary_%28cropped%29.jpg,2021-12-10 00:00:00
293,344,Lea Salonga,female,https://en.wikipedia.org/wiki/Lea%20Salonga,1971-02-22,https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/LeaSalongaDallas3.jpg/250px-LeaSalongaDallas3.jpg,250px-LeaSalongaDallas3.jpg,2025-09-14 21:27:09
294,345,Lea Salonga,female,https://en.wikipedia.org/wiki/Lea%20Salonga,1971-02-22,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/Lea_Salonga_2021_stamp_of_the_Philippines.jpg/250px-Lea_Salonga_2021_stamp_of_the_Philippines.jpg,250px-Lea_Salonga_2021_stamp_of_the_Philippines.jpg,2021-11-13 00:00:00
295,346,Leo Martinez,male,https://en.wikipedia.org/wiki/Leo%20Martinez,1945-03-07,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f2/SINEPINOY_LEO_MARTINEZ_16-49_screenshot.jpg/250px-SINEPINOY_LEO_MARTINEZ_16-49_screenshot.jpg,250px-SINEPINOY_LEO_MARTINEZ_16-49_screenshot.jpg,2019-12-05 00:00:00
296,347,Lilia Dizon,female,https://en.wikipedia.org/wiki/Lilia%20Dizon,1927-11-25,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5b/Lilia_Dizon.jpg/250px-Lilia_Dizon.jpg,250px-Lilia_Dizon.jpg,1954-01-01 00:00:00
297,348,Lilian Velez,female,https://en.wikipedia.org/wiki/Lilian%20Velez,1924-03-03,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a2/Lilian_Velez_Filipina_Actor.jpg/250px-Lilian_Velez_Filipina_Actor.jpg,250px-Lilian_Velez_Filipina_Actor.jpg,1949-01-01 00:00:00
298,349,Lito Lapid,male,https://en.wikipedia.org/wiki/Lito%20Lapid,1955-10-25,https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/Manuel_%22Lito%22_M._Lapid%2C_Senate_portrait_2025.png/250px-Manuel_%22Lito%22_M._Lapid%2C_Senate_portrait_2025.png,250px-Manuel_%22Lito%22_M._Lapid%2C_Senate_portrait_2025.png,2025-01-01 00:00:00
299,351,Liza Diño,female,https://en.wikipedia.org/wiki/Liza%20Di%C3%B1o,1981-06-25,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Liza_Di%C3%B1o%2C_2018_%28cropped%29.jpg/250px-Liza_Di%C3%B1o%2C_2018_%28cropped%29.jpg,250px-Liza_Di%C3%B1o%2C_2018_%28cropped%29.jpg,2018-01-30 21:06:12
300,352,Liza Lapira,female,https://en.wikipedia.org/wiki/Liza%20Lapira,1981-12-03,https://upload.wikimedia.org/wikipedia/commons/thumb/7/78/Liza_Lapira_World_Premiere_Inside_Out_2.png/250px-Liza_Lapira_World_Premiere_Inside_Out_2.png,250px-Liza_Lapira_World_Premiere_Inside_Out_2.png,2024-06-11 00:00:00
301,353,Liza Soberano,female,https://en.wikipedia.org/wiki/Liza%20Soberano,1998-01-04,https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/Liza_Soberano_2016.jpg/250px-Liza_Soberano_2016.jpg,250px-Liza_Soberano_2016.jpg,2022-01-17 15:01:25
302,357,Lorna Tolentino,female,https://en.wikipedia.org/wiki/Lorna%20Tolentino,1961-12-23,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/Lorna_Tolentino_in_2017.jpg/250px-Lorna_Tolentino_in_2017.jpg,250px-Lorna_Tolentino_in_2017.jpg,2017-04-28 00:00:00
303,358,Lota Delgado,female,https://en.wikipedia.org/wiki/Lota%20Delgado,1921-05-19,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Lota_Delgado.jpg/250px-Lota_Delgado.jpg,250px-Lota_Delgado.jpg,2011-05-13 15:01:20
304,359,Lou Veloso,male,https://en.wikipedia.org/wiki/Lou%20Veloso,1948-01-07,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Lou_Veloso_12-22-16.jpg/250px-Lou_Veloso_12-22-16.jpg,250px-Lou_Veloso_12-22-16.jpg,2016-12-22 19:09:36
305,360,Lougee Basabas,female,https://en.wikipedia.org/wiki/Lougee%20Basabas,1984-10-24,https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Lougee_Basabas_20081017.JPG/250px-Lougee_Basabas_20081017.JPG,250px-Lougee_Basabas_20081017.JPG,2008-10-17 17:42:36
306,361,Lovi Poe,female,https://en.wikipedia.org/wiki/Lovi%20Poe,1991-02-11,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/LOVI_POE_HEADSHOT.jpg/250px-LOVI_POE_HEADSHOT.jpg,250px-LOVI_POE_HEADSHOT.jpg,2025-02-11 00:00:00
307,362,Lovi Poe,female,https://en.wikipedia.org/wiki/Lovi%20Poe,1991-02-11,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/Lovi_Poe_at_the_69th_Venice_International_Film_Festival%2C_September_2012.jpg/250px-Lovi_Poe_at_the_69th_Venice_International_Film_Festival%2C_September_2012.jpg,250px-Lovi_Poe_at_the_69th_Venice_International_Film_Festival%2C_September_2012.jpg,2012-09-06 00:00:00
